pair_id,model_similarity
pair_619,0.284415739
pair_62,0.287788035
pair_620,0.272148135
pair_621,0.265485605
pair_622,0.292694243
pair_623,0.320159924
pair_624,0.288568929
pair_625,0.308364507
pair_626,0.340145532
pair_627,0.341015833
pair_628,0.395172971
pair_629,0.313957448
pair_63,0.283054252
pair_630,0.285853116
pair_631,0.272885085
pair_632,0.271922805
pair_633,0.277408769
pair_634,0.290156304
pair_635,0.270303476
pair_636,0.286912886
pair_637,0.272644604
pair_638,0.296310264
pair_639,0.260979401
pair_64,0.304748346
pair_640,0.277400949
pair_641,0.287699336
pair_642,0.269578665
pair_643,0.300525784
pair_644,0.268519011
pair_645,0.284562543
pair_646,0.288249522
pair_647,0.281920055
pair_648,0.299886553
pair_649,0.291906798
pair_65,0.376139342
pair_650,0.281447051
pair_651,0.277303373
pair_652,0.269688817
pair_653,0.281294139
pair_654,0.298208881
pair_655,0.312873575
pair_656,0.283556999
pair_657,0.271821592
pair_658,0.29187263
pair_659,0.287197113
pair_66,0.286267902
pair_660,0.274216716
pair_661,0.30086389
pair_662,0.280235542
pair_663,0.279850484
pair_664,0.29280912
pair_665,0.357905093
pair_666,0.272361588
pair_667,0.288142958
pair_668,0.277575609
pair_669,0.270729126
pair_67,0.392126882
pair_670,0.301374624
pair_671,0.279509008
pair_672,0.285233537
pair_673,0.291254165
pair_674,0.294436976
pair_675,0.318000796
pair_676,0.284244189
pair_677,0.291996674
pair_678,0.289231131
pair_679,0.309803508
pair_68,0.37527047
pair_680,0.285974289
pair_681,0.262801122
pair_682,0.279856377
pair_683,0.269169468
pair_684,0.27625046
pair_685,0.313189941
pair_686,0.289694035
pair_687,0.254509901
pair_688,0.278495352
pair_689,0.295912387
pair_69,0.358184732
pair_690,0.344974449
pair_691,0.363578256
pair_692,0.328350695
pair_693,0.275395111
pair_694,0.25961259
pair_695,0.262772535
pair_696,0.264896483
pair_697,0.26821804
pair_698,0.266120613
pair_699,0.258872658
pair_7,0.28228677
pair_70,0.292353464
pair_700,0.267722839
pair_701,0.267825594
pair_702,0.285083592
pair_703,0.286669555
pair_704,0.280241043
pair_705,0.296499286
pair_706,0.278592781
pair_707,0.276208936
pair_708,0.307249661
pair_709,0.27637373
pair_71,0.339530597
pair_710,0.30254873
pair_711,0.272237252
pair_712,0.280006928
pair_713,0.297780407
pair_714,0.289888083
pair_715,0.272452619
pair_716,0.27040593
pair_717,0.292828254
pair_718,0.281806203
pair_719,0.270057924
pair_72,0.270504202
pair_720,0.303840164
pair_721,0.273774889
pair_722,0.269132126
pair_723,0.29404733
pair_724,0.286250562
pair_725,0.285114354
pair_726,0.385949109
pair_727,0.289047971
pair_728,0.297282822
pair_729,0.298894235
pair_73,0.266278616
pair_730,0.305266761
pair_731,0.272748688
pair_732,0.294241386
pair_733,0.30530999
pair_734,0.290203036
pair_735,0.26735534
pair_736,0.255096023
pair_737,0.270755358
pair_738,0.291858893
pair_739,0.301445994
pair_74,0.281078552
pair_740,0.283525863
pair_741,0.290746758
pair_742,0.27150192
pair_743,0.292215895
pair_744,0.270075118
pair_745,0.274334182
pair_746,0.276487792
pair_747,0.264319027
pair_748,0.288110445
pair_749,0.295192884
pair_75,0.280036189
pair_750,0.271922631
pair_751,0.347747641
pair_752,0.267797001
pair_753,0.35545612
pair_754,0.379166691
pair_755,0.270058766
pair_756,0.256639057
pair_757,0
pair_758,0.284302256
pair_759,0.292809368
pair_76,0.265223732
pair_760,0.302138318
pair_761,0.294709674
pair_762,0.347185046
pair_763,0.32065231
pair_764,0.289978679
pair_765,0.339353418
pair_766,0.32821707
pair_767,0.311118845
pair_768,0.298568552
pair_769,0.343365564
pair_77,0.31695973
pair_770,0.282760792
pair_771,0.291290721
pair_772,0.276673483
pair_773,0.274504679
pair_774,0.290555419
pair_775,0.28826953
pair_776,0.270548388
pair_777,0.28142765
pair_778,0.28809981
pair_779,0.273707908
pair_78,0.303461094
pair_780,0.259266151
pair_781,0.269213037
pair_782,0.257696732
pair_783,0.26340509
pair_784,0.260068791
pair_785,0.264159288
pair_786,0.260652332
pair_787,0.270059469
pair_788,0.26421996
pair_789,0.282682019
pair_79,0.290742649
pair_790,0.266207864
pair_791,0.33292549
pair_792,0.265591199
pair_793,0.257470109
pair_794,0
pair_795,0.281362135
pair_796,0.285777358
pair_797,0.279553411
pair_798,0.27955695
pair_799,0.286867133
pair_8,0.280422206
pair_80,0.284545033
pair_800,0.269315479
pair_801,0.282194412
pair_802,0.275252395
pair_803,0.328857491
pair_804,0.270718598
pair_805,0.268013208
pair_806,0.305097681
pair_807,0.330439433
pair_808,0.289182431
pair_809,0.280475252
pair_81,0.274276771
pair_810,0.281366532
pair_811,0.272069364
pair_812,0.274417308
pair_813,0.262634199
pair_814,0.292705433
pair_815,0.33065853
pair_816,0.324400391
pair_817,0.292964171
pair_818,0.338563748
pair_819,0.293121185
pair_82,0.288235448
pair_820,0.285030255
pair_821,0.289936197
pair_822,0.26400436
pair_823,0.284330111
pair_824,0.266395085
pair_825,0.297061118
pair_826,0.284908477
pair_827,0.299019816
pair_828,0.294595757
pair_829,0.284961647
pair_83,0.282168867
pair_830,0.284054774
pair_831,0.279457792
pair_832,0.273230258
pair_833,0.31073639
pair_834,0.269475439
pair_835,0.284538631
pair_836,0.291666274
pair_837,0.335185293
pair_838,0.279070146
pair_839,0.343506063
pair_84,0.279067009
pair_840,0.301399983
pair_841,0.348103073
pair_842,0.277711606
pair_843,0.289428574
pair_844,0.435670499
pair_845,0.27203411
pair_846,0.356442959
pair_847,0.2736929
pair_848,0.299335356
pair_849,0.303675621
pair_85,0.293282076
pair_850,0.310845543
pair_851,0.305275012
pair_852,0.275678665
pair_853,0.293172207
pair_854,0.378247211
pair_855,0.272209283
pair_856,0.269766984
pair_857,0.278977585
pair_858,0.269952532
pair_859,0.288923242
pair_86,0.272961169
pair_860,0.432492207
pair_861,0.295299208
pair_862,0.39506202
pair_863,0.292514804
pair_864,0.277338523
pair_865,0.299068888
pair_866,0.355177485
pair_867,0.30519761
pair_868,0.282011991
pair_869,0.276583694
pair_87,0.29073473
pair_870,0.281428169
pair_871,0.280741482
pair_872,0.281322791
pair_873,0.282355311
pair_874,0.292930177
pair_875,0.286725232
pair_876,0.267411627
pair_877,0.300838512
pair_878,0.326411519
pair_879,0.275479869
pair_88,0.288439764
pair_880,0.3321177
pair_881,0.38668262
pair_882,0.28714303
pair_883,0.270859244
pair_884,0.26779315
pair_885,0.281699126
pair_886,0.2652219
pair_887,0.276024806
pair_888,0.426066586
pair_889,0.335552781
pair_89,0.277874945
pair_890,0.280221
pair_891,0.290234633
pair_892,0.268542313
pair_893,0.31483999
pair_894,0.272373003
pair_895,0.290012124
pair_896,0.289935688
pair_897,0.276539128
pair_898,0.296998701
pair_899,0.307666311
pair_9,0.298955383
pair_90,0.306376709
pair_900,0.287835327
pair_901,0.282492385
pair_902,0.338301897
pair_903,0.290642705
pair_904,0.284726963
pair_905,0.283533071
pair_906,0.272681097
pair_907,0.281728867
pair_908,0.26519506
pair_909,0.289947375
pair_91,0.298647305
pair_910,0.273253658
pair_911,0.301460229
pair_912,0.316820215
pair_913,0.296720904
pair_914,0.268299253
pair_915,0.354583844
pair_916,0.295353654
pair_917,0.283668834
pair_918,0.290198854
pair_919,0.277475974
pair_92,0.275247061
pair_920,0.276471157
pair_921,0.268957291
pair_922,0.267374393
pair_923,0.272570767
pair_924,0.287059524
pair_925,0.340049687
pair_926,0.272299129
pair_927,0.272544793
pair_928,0.279343707
pair_929,0.272991008
pair_93,0.282966134
pair_930,0.404935952
pair_931,0
pair_932,0.278397823
pair_933,0.270051782
pair_934,0.282862723
pair_935,0.344637766
pair_936,0.360144778
pair_937,0.364911812
pair_938,0.281693342
pair_939,0.411709003
pair_94,0.267326476
pair_940,0.298139378
pair_941,0.307310565
pair_942,0.320502419
pair_943,0.279681886
pair_944,0.288060496
pair_945,0.286456057
pair_946,0.289959853
pair_947,0.284882227
pair_948,0.262021452
pair_949,0.280500451
pair_95,0.270330291
pair_950,0.282222568
pair_951,0.297800098
pair_952,0.263386128
pair_953,0.27943784
pair_954,0.311174796
pair_955,0.264495859
pair_956,0.248865117
pair_957,0.260807778
pair_958,0.269068939
pair_959,0.250635484
pair_96,0.272781117
pair_960,0.268316063
pair_961,0.289661848
pair_962,0.267512278
pair_963,0.253827891
pair_964,0
pair_965,0.270004991
pair_966,0.265647507
pair_967,0
pair_968,0
pair_969,0
pair_97,0.280877693
pair_970,0
pair_971,0
pair_972,0
pair_973,0
pair_974,0
pair_975,0
pair_976,0
pair_977,0
pair_978,0
pair_979,0
pair_98,0.293827042
pair_980,0
pair_981,0
pair_982,0
pair_983,0
pair_984,0.286451673
pair_985,0.302973459
pair_986,0.314243896
pair_987,0.285309108
pair_988,0.303385314
pair_989,0.309650914
pair_99,0.290937166
pair_990,0.291194095
pair_991,0.278360426
pair_992,0.279763025
pair_993,0.271293365
pair_994,0.296405411
pair_995,0.392315072
pair_996,0.282874404
pair_997,0.302112274
pair_998,0.296382354
pair_999,0.288277641
