pair_id,model_similarity
pair_619,0.306635086
pair_62,0.348937746
pair_620,0.314356464
pair_621,0.289628755
pair_622,0.31253614
pair_623,0.348484741
pair_624,0.352336291
pair_625,0.350065234
pair_626,0.363972693
pair_627,0.374884805
pair_628,0.437583628
pair_629,0.289967958
pair_63,0.317040868
pair_630,0.316583659
pair_631,0.314896318
pair_632,0.342858788
pair_633,0.341536026
pair_634,0.325306858
pair_635,0.360453828
pair_636,0.314228757
pair_637,0.322022423
pair_638,0.314152151
pair_639,0.326738476
pair_64,0.330111746
pair_640,0.307214203
pair_641,0.319546817
pair_642,0.334207524
pair_643,0.330803905
pair_644,0.310550211
pair_645,0.373553881
pair_646,0.33056843
pair_647,0.315230364
pair_648,0.336224533
pair_649,0.341787134
pair_65,0.42021351
pair_650,0.339831148
pair_651,0.351999606
pair_652,0.313549734
pair_653,0.303632716
pair_654,0.322094511
pair_655,0.35035255
pair_656,0.315067718
pair_657,0.343244314
pair_658,0.327425044
pair_659,0.323675256
pair_66,0.316300001
pair_660,0.284386278
pair_661,0.328278012
pair_662,0.289604571
pair_663,0.347510183
pair_664,0.353366722
pair_665,0.370222966
pair_666,0.340707752
pair_667,0.361954713
pair_668,0.338039251
pair_669,0.284170018
pair_67,0.43626915
pair_670,0.358989725
pair_671,0.280117922
pair_672,0.342925477
pair_673,0.339979785
pair_674,0.400827633
pair_675,0.33273368
pair_676,0.353421799
pair_677,0.34818481
pair_678,0.353177181
pair_679,0.353796103
pair_68,0.425097471
pair_680,0.329947636
pair_681,0.31260906
pair_682,0.344064994
pair_683,0.28667844
pair_684,0.335374026
pair_685,0.33019364
pair_686,0.304684827
pair_687,0.311213378
pair_688,0.297789244
pair_689,0.368770464
pair_69,0.398683909
pair_690,0.352819802
pair_691,0.387263047
pair_692,0.334691145
pair_693,0.298884535
pair_694,0.34447705
pair_695,0.333418249
pair_696,0.335319374
pair_697,0.350671812
pair_698,0.345717857
pair_699,0.328074925
pair_7,0.322951273
pair_70,0.326842984
pair_700,0.351136432
pair_701,0.351451084
pair_702,0.347786111
pair_703,0.333870902
pair_704,0.357271526
pair_705,0.32092673
pair_706,0.333305513
pair_707,0.340461343
pair_708,0.356221428
pair_709,0.346734539
pair_71,0.374663546
pair_710,0.328544418
pair_711,0.326228681
pair_712,0.313179184
pair_713,0.349274265
pair_714,0.359139178
pair_715,0.329266527
pair_716,0.351223497
pair_717,0.345543688
pair_718,0.352627742
pair_719,0.368857448
pair_72,0.356290302
pair_720,0.363622283
pair_721,0.359621414
pair_722,0.329953619
pair_723,0.366566651
pair_724,0.367618314
pair_725,0.347215504
pair_726,0.402619148
pair_727,0.323201704
pair_728,0.365128704
pair_729,0.347549245
pair_73,0.326723696
pair_730,0.352357441
pair_731,0.312225042
pair_732,0.343664396
pair_733,0.359979022
pair_734,0.344880853
pair_735,0.355071493
pair_736,0.30104464
pair_737,0.328197116
pair_738,0.347123229
pair_739,0.350386263
pair_74,0.327242439
pair_740,0.345087252
pair_741,0.308640317
pair_742,0.330974457
pair_743,0.348973613
pair_744,0.320543411
pair_745,0.328694101
pair_746,0.33618536
pair_747,0.355204549
pair_748,0.354243712
pair_749,0.2774972
pair_75,0.355909083
pair_750,0.366381328
pair_751,0.425063284
pair_752,0.34642467
pair_753,0.44679101
pair_754,0.452750793
pair_755,0.293101822
pair_756,0.237512646
pair_757,0
pair_758,0.34996376
pair_759,0.337621018
pair_76,0.357966988
pair_760,0.355574297
pair_761,0.336155272
pair_762,0.394703663
pair_763,0.384804096
pair_764,0.3250659
pair_765,0.388234716
pair_766,0.32040657
pair_767,0.370702062
pair_768,0.366929461
pair_769,0.337572618
pair_77,0.342987999
pair_770,0.318648274
pair_771,0.345147458
pair_772,0.327007308
pair_773,0.318942072
pair_774,0.349188068
pair_775,0.261950641
pair_776,0.351733523
pair_777,0.322172743
pair_778,0.335130821
pair_779,0.306813993
pair_78,0.336696194
pair_780,0.362896015
pair_781,0.353000168
pair_782,0.319452246
pair_783,0.366094136
pair_784,0.379748157
pair_785,0.311456246
pair_786,0.34053482
pair_787,0.357630495
pair_788,0.352143541
pair_789,0.367485621
pair_79,0.348365026
pair_790,0.343554618
pair_791,0.412562336
pair_792,0.28540286
pair_793,0.223611082
pair_794,0
pair_795,0.376792279
pair_796,0.381938738
pair_797,0.342567225
pair_798,0.326650814
pair_799,0.369571015
pair_8,0.312463699
pair_80,0.35526918
pair_800,0.307779424
pair_801,0.362551736
pair_802,0.321332604
pair_803,0.432359772
pair_804,0.299215956
pair_805,0.341383716
pair_806,0.407079122
pair_807,0.389797501
pair_808,0.340536781
pair_809,0.339463447
pair_81,0.337068205
pair_810,0.354478255
pair_811,0.339142523
pair_812,0.379362338
pair_813,0.333303455
pair_814,0.356043473
pair_815,0.399924423
pair_816,0.371941467
pair_817,0.33980136
pair_818,0.373869494
pair_819,0.344460229
pair_82,0.36609488
pair_820,0.325304043
pair_821,0.348859569
pair_822,0.319957481
pair_823,0.366954174
pair_824,0.37033362
pair_825,0.380067372
pair_826,0.322851349
pair_827,0.362239727
pair_828,0.361111125
pair_829,0.341911611
pair_83,0.324705267
pair_830,0.360905326
pair_831,0.359287012
pair_832,0.306350859
pair_833,0.383651843
pair_834,0.339013713
pair_835,0.329535201
pair_836,0.373785216
pair_837,0.39522562
pair_838,0.324723483
pair_839,0.425486519
pair_84,0.323596894
pair_840,0.376585855
pair_841,0.3909482
pair_842,0.370250704
pair_843,0.352137301
pair_844,0.512206991
pair_845,0.361344547
pair_846,0.43209432
pair_847,0.373298027
pair_848,0.387994112
pair_849,0.379905493
pair_85,0.37894114
pair_850,0.397066536
pair_851,0.360224965
pair_852,0.313231763
pair_853,0.351503269
pair_854,0.392672343
pair_855,0.341694142
pair_856,0.316563774
pair_857,0.34582203
pair_858,0.374265133
pair_859,0.382796568
pair_86,0.33578893
pair_860,0.430179185
pair_861,0.341852957
pair_862,0.601949397
pair_863,0.342136804
pair_864,0.341062131
pair_865,0.362687677
pair_866,0.39028877
pair_867,0.368528475
pair_868,0.310080302
pair_869,0.325160425
pair_87,0.337819283
pair_870,0.325067103
pair_871,0.29997318
pair_872,0.339521139
pair_873,0.36020877
pair_874,0.359194609
pair_875,0.358995545
pair_876,0.372273101
pair_877,0.361520402
pair_878,0.40564643
pair_879,0.316966011
pair_88,0.364965081
pair_880,0.309387254
pair_881,0.443753131
pair_882,0.277280868
pair_883,0.274872686
pair_884,0.263762796
pair_885,0.309606853
pair_886,0.287512169
pair_887,0.293589167
pair_888,0.414914354
pair_889,0.336224912
pair_89,0.331757228
pair_890,0.310604819
pair_891,0.374413895
pair_892,0.348162261
pair_893,0.376239225
pair_894,0.320249502
pair_895,0.350138081
pair_896,0.315966171
pair_897,0.316935562
pair_898,0.3331851
pair_899,0.325248991
pair_9,0.370516619
pair_90,0.354848717
pair_900,0.342561595
pair_901,0.321565221
pair_902,0.378771853
pair_903,0.32727655
pair_904,0.278659393
pair_905,0.358200825
pair_906,0.349063171
pair_907,0.355364763
pair_908,0.298301946
pair_909,0.359535873
pair_91,0.344888526
pair_910,0.342649766
pair_911,0.354842036
pair_912,0.381490881
pair_913,0.311465738
pair_914,0.356242896
pair_915,0.402561994
pair_916,0.323991239
pair_917,0.318209011
pair_918,0.354066228
pair_919,0.260486936
pair_92,0.34975772
pair_920,0.291361547
pair_921,0.327584264
pair_922,0.306800939
pair_923,0.322548447
pair_924,0.317736239
pair_925,0.331903147
pair_926,0.328343195
pair_927,0.31044834
pair_928,0.310681976
pair_929,0.283999876
pair_93,0.317800987
pair_930,0.493329757
pair_931,0
pair_932,0.327384963
pair_933,0.279881857
pair_934,0.355587325
pair_935,0.417175898
pair_936,0.450763814
pair_937,0.403734742
pair_938,0.292020329
pair_939,0.445455754
pair_94,0.350851082
pair_940,0.367501165
pair_941,0.30191272
pair_942,0.327192397
pair_943,0.34506744
pair_944,0.319334657
pair_945,0.329204276
pair_946,0.346038707
pair_947,0.335956205
pair_948,0.314375367
pair_949,0.313988523
pair_95,0.33640348
pair_950,0.337468229
pair_951,0.347825957
pair_952,0.312339659
pair_953,0.212043637
pair_954,0.218470593
pair_955,0.243696474
pair_956,0.244427173
pair_957,0.21830457
pair_958,0.311911705
pair_959,0.244953282
pair_96,0.345914427
pair_960,0.238126835
pair_961,0.257980062
pair_962,0.28194891
pair_963,0.2439624
pair_964,0
pair_965,0.272976607
pair_966,0.227833718
pair_967,0
pair_968,0
pair_969,0
pair_97,0.349055583
pair_970,0
pair_971,0
pair_972,0
pair_973,0
pair_974,0
pair_975,0
pair_976,0
pair_977,0
pair_978,0
pair_979,0
pair_98,0.341419361
pair_980,0
pair_981,0
pair_982,0
pair_983,0
pair_984,0.336689788
pair_985,0.345427007
pair_986,0.350367413
pair_987,0.319412964
pair_988,0.345182501
pair_989,0.31243861
pair_99,0.335251839
pair_990,0.392994311
pair_991,0.310728496
pair_992,0.334901828
pair_993,0.326424892
pair_994,0.37616348
pair_995,0.456523385
pair_996,0.3672064
pair_997,0.355362186
pair_998,0.362594859
pair_999,0.341256552
