pair_id,model_similarity
pair_612,0.221792509
pair_613,0.232240868
pair_614,0.442687174
pair_615,0.142014173
pair_616,0.307393052
pair_617,0.33026114
pair_618,0.556926237
pair_619,0.430353583
pair_62,0.498501012
pair_620,0.111426832
pair_621,0.152036178
pair_622,0.022766051
pair_623,0.275052379
pair_624,0.441228354
pair_625,0.517520638
pair_626,0.431320101
pair_627,0.639553519
pair_628,0.829789197
pair_629,0.580783437
pair_63,0.381333627
pair_630,0.132446183
pair_631,0.164558989
pair_632,0.29288514
pair_633,0.275471431
pair_634,0.316431724
pair_635,0.245614643
pair_636,0.345345727
pair_637,0.182603089
pair_638,0.144609318
pair_639,0.077495117
pair_64,0.5472351
pair_640,0.073894538
pair_641,0.27919561
pair_642,0.100514217
pair_643,0.04193696
pair_644,-0.019209287
pair_645,0.008220201
pair_646,0.256147092
pair_647,0.211942047
pair_648,0.140636743
pair_649,0.173207031
pair_65,0.388854443
pair_650,-0.123088996
pair_651,0.015694914
pair_652,0.142698746
pair_653,0.15255427
pair_654,0.409156784
pair_655,0.583390452
pair_656,-0.016604643
pair_657,0.059719456
pair_658,0.312700945
pair_659,0.115352121
pair_66,0.26514361
pair_660,0.203889619
pair_661,0.636505509
pair_662,0.327705394
pair_663,0.499037317
pair_664,0.25110382
pair_665,0.715557175
pair_666,0.157297859
pair_667,0.126687366
pair_668,0.243296851
pair_669,0.075659173
pair_67,0.467073801
pair_670,0.167524902
pair_671,0.174826033
pair_672,0.268768625
pair_673,0.196657024
pair_674,0.646031198
pair_675,0.366711202
pair_676,0.259244408
pair_677,0.281308882
pair_678,0.237260682
pair_679,0.323051175
pair_68,0.604259273
pair_680,0.243337997
pair_681,0.008588613
pair_682,0.210162829
pair_683,0.220027855
pair_684,0.120366082
pair_685,0.53010554
pair_686,0.225729791
pair_687,0.271133114
pair_688,0.287246849
pair_689,0.41024759
pair_69,0.401381927
pair_690,0.533247309
pair_691,0.6215574
pair_692,0.548819955
pair_693,0.251447634
pair_694,0.212776053
pair_695,0.1110336
pair_696,0.214592119
pair_697,0.080624311
pair_698,0.165886016
pair_699,0.050429984
pair_7,0.3550768
pair_70,0.076946324
pair_700,0.112529859
pair_701,0.082191213
pair_702,0.33003678
pair_703,0.077219862
pair_704,0.298552034
pair_705,0.279731032
pair_706,0.266719158
pair_707,0.299237259
pair_708,0.339308841
pair_709,0.374341027
pair_71,0.469312928
pair_710,0.385923115
pair_711,0.367585325
pair_712,0.207138242
pair_713,0.295991935
pair_714,0.464075054
pair_715,-0.017359062
pair_716,0.304122468
pair_717,0.576098026
pair_718,0.562463612
pair_719,0.347844799
pair_72,0.235811153
pair_720,0.354833861
pair_721,0.416899362
pair_722,0.602538827
pair_723,0.520683516
pair_724,0.067765983
pair_725,0.376969074
pair_726,0.389258298
pair_727,0.217002659
pair_728,0.438238034
pair_729,0.376341527
pair_73,0.164934317
pair_730,0.537353673
pair_731,0.347379176
pair_732,0.10222135
pair_733,0.421287632
pair_734,0.178326163
pair_735,0.25057126
pair_736,0.330324983
pair_737,0.485842325
pair_738,0.461385193
pair_739,0.115080221
pair_74,0.206178639
pair_740,0.2805251
pair_741,0.161877923
pair_742,0.340465286
pair_743,0.448492679
pair_744,0.227319605
pair_745,0.697552358
pair_746,0.514750764
pair_747,0.587314395
pair_748,0.60555217
pair_749,0.262402396
pair_75,0.248356831
pair_750,0.298300398
pair_751,0.310908134
pair_752,0.114576013
pair_753,-0.024736951
pair_754,0.346177208
pair_755,0.075575012
pair_756,0.254599852
pair_757,0.379342813
pair_758,0.170675651
pair_759,0.466824906
pair_76,0.205057071
pair_760,0.215940828
pair_761,0.633344179
pair_762,0.655173334
pair_763,0.431142584
pair_764,0.444496781
pair_765,0.363218491
pair_766,0.539415371
pair_767,0.375390574
pair_768,0.425201718
pair_769,0.380141432
pair_77,0.398241688
pair_770,0.210218338
pair_771,0.260352297
pair_772,0.442196638
pair_773,0.351207788
pair_774,-0.040232297
pair_775,0.701756621
pair_776,0.249738834
pair_777,0.541706151
pair_778,0.210156774
pair_779,0.222359493
pair_78,0.513584335
pair_780,0.148379415
pair_781,0.146971058
pair_782,0.061375972
pair_783,0.188938403
pair_784,0.030155337
pair_785,0.084872122
pair_786,0.026538154
pair_787,0.376629975
pair_788,0.140479379
pair_789,0.212206906
pair_79,0.306802512
pair_790,0.140572034
pair_791,0.61033737
pair_792,0.210317737
pair_793,-0.132528761
pair_794,-0.004015104
pair_795,0.121715641
pair_796,0.264271909
pair_797,0.222326539
pair_798,0.323021685
pair_799,0.212638193
pair_8,0.376994592
pair_80,0.097473419
pair_800,0.20639123
pair_801,0.133285775
pair_802,0.158348308
pair_803,0.803783872
pair_804,0.417267071
pair_805,0.138969668
pair_806,0.739581377
pair_807,0.325508772
pair_808,0.222205666
pair_809,0.538208501
pair_81,0.420074451
pair_810,0.50433494
pair_811,0.287970112
pair_812,0.177076526
pair_813,0.600516095
pair_814,0.154362664
pair_815,0.615591079
pair_816,0.53924873
pair_817,0.224039968
pair_818,0.562556413
pair_819,0.379803699
pair_82,0.37190186
pair_820,0.053056694
pair_821,0.312382817
pair_822,0.075936402
pair_823,0.214584699
pair_824,0.161338065
pair_825,0.251918265
pair_826,0.393694231
pair_827,0.428109645
pair_828,0.521241308
pair_829,0.164174135
pair_83,0.432310491
pair_830,0.311258935
pair_831,0.248498814
pair_832,0.233039279
pair_833,0.744774955
pair_834,0.213941503
pair_835,0.351279836
pair_836,0.186200719
pair_837,0.618411197
pair_838,0.227146365
pair_839,0.692631695
pair_84,0.392016654
pair_840,0.249323529
pair_841,0.134959088
pair_842,0.066760918
pair_843,0.458888711
pair_844,0.130464382
pair_845,0.433971269
pair_846,0.399215371
pair_847,-0.05226381
pair_848,0.291087325
pair_849,0.297857077
pair_85,0.4303416
pair_850,0.292008047
pair_851,0.340024756
pair_852,0.330952662
pair_853,0.235548889
pair_854,0.201522034
pair_855,0.05255714
pair_856,0.026828637
pair_857,0.216881859
pair_858,0.009946579
pair_859,0.069726801
pair_86,0.306186771
pair_860,0.740586624
pair_861,0.459773834
pair_862,0.436136919
pair_863,0.208148965
pair_864,0.364474596
pair_865,0.41833382
pair_866,0.49041429
pair_867,0.376083112
pair_868,0.443146488
pair_869,0.218656471
pair_87,0.43076313
pair_870,0.120483649
pair_871,0.057452151
pair_872,0.177128564
pair_873,0.335770174
pair_874,0.380055262
pair_875,0.154805032
pair_876,0.395330094
pair_877,0.346663806
pair_878,0.342155555
pair_879,0.47581343
pair_88,0.315894131
pair_880,0.364743965
pair_881,0.625466799
pair_882,0.258159384
pair_883,0.321908566
pair_884,0.257489099
pair_885,0.53383284
pair_886,0.069961716
pair_887,0.240007836
pair_888,0.638768386
pair_889,0.192296422
pair_89,0.21433456
pair_890,0.17103608
pair_891,0.240736283
pair_892,0.051448993
pair_893,0.178430713
pair_894,0.304566638
pair_895,0.270606947
pair_896,0.295661476
pair_897,0.504066676
pair_898,0.2237755
pair_899,0.70735024
pair_9,0.172354408
pair_90,0.697326374
pair_900,0.137193046
pair_901,0.252223407
pair_902,0.206186675
pair_903,0.250035619
pair_904,-0.003375949
pair_905,0.224835355
pair_906,0.254200429
pair_907,0.057135535
pair_908,0.113683072
pair_909,0.096402779
pair_91,0.599415513
pair_910,0.294042347
pair_911,0.115999275
pair_912,0.100899323
pair_913,0.506064343
pair_914,0.123596007
pair_915,0.307017171
pair_916,0.239398029
pair_917,0.092157872
pair_918,0.316079521
pair_919,-0.000195745
pair_92,0.490733696
pair_920,0.104163346
pair_921,0.022236337
pair_922,0.017375991
pair_923,0.159146885
pair_924,0.220647714
pair_925,0.178248034
pair_926,0.14970404
pair_927,0.019264347
pair_928,0.099289406
pair_929,0.37261815
pair_93,0.208758896
pair_930,0.348860536
pair_931,0.132399082
pair_932,0.170990443
pair_933,0.059500033
pair_934,0.054346309
pair_935,0.467001787
pair_936,0.589098525
pair_937,0.149130045
pair_938,0.33426917
pair_939,0.594213645
pair_94,0.061871639
pair_940,0.149461344
pair_941,0.297168369
pair_942,0.415001963
pair_943,0.021185762
pair_944,-0.009185506
pair_945,0.180628832
pair_946,0.047861782
pair_947,0.113724817
pair_948,0.121000408
pair_949,-0.019117661
pair_95,0.2985862
pair_950,0.216785801
pair_951,0.006525993
pair_952,0.155030763
pair_953,0.159479335
pair_954,0.265400336
pair_955,0.139432112
pair_956,-0.031361059
pair_957,-0.000333654
pair_958,0.231891133
pair_959,0.040379419
pair_96,0.169087691
pair_960,0.237988115
pair_961,-0.006257724
pair_962,-0.050469076
pair_963,0.057160118
pair_964,0.462795514
pair_965,0.28846117
pair_966,0.157437938
pair_967,0.189207018
pair_968,0.417169858
pair_969,0.279296618
pair_97,0.387415022
pair_970,0.159646427
pair_971,0.424525203
pair_972,0.10651758
pair_973,0.206699732
pair_974,-0.048782429
pair_975,0.145144352
pair_976,0.181888135
pair_977,0.183594973
pair_978,-0.028490604
pair_979,0.195151215
pair_98,0.32310911
pair_980,-0.088929553
pair_981,0.01506701
pair_982,0.024019289
pair_983,0.239970168
pair_984,0.26672823
pair_985,0.045765832
pair_986,0.199281001
pair_987,-0.039565352
pair_988,0.240576622
pair_989,0.254354678
pair_99,0.180786971
pair_990,0.007427826
pair_991,0.192099359
pair_992,0.126415933
pair_993,-0.1099571
pair_994,-0.079618365
pair_995,0.020041966
pair_996,-0.037825936
pair_997,-0.055633036
pair_998,-0.036616684
pair_999,0.131374676
