pair_id,sent1_text,sent2_text,domain,group,avg,model_similarity,model_similarity2
pair_1255,"best restaurant in the world, great decor, great customer service, friendly manager",Still I would recommend this place.,Restaurant,Same,3.0,0.7457426215667683,0.745742678642273
pair_1256,"best restaurant in the world, great decor, great customer service, friendly manager",I liked it.,Restaurant,Same,3.0,0.8459568329658232,0.8459568619728088
pair_1257,"best restaurant in the world, great decor, great customer service, friendly manager","– I've been to Open Sesame only once, but I'm still reeling from the experience!!",Restaurant,Same,3.25,0.25829946484406563,0.25829946994781494
pair_1258,"best restaurant in the world, great decor, great customer service, friendly manager",GO TO OPEN SESAME!!!,Restaurant,Same,2.333333333,0.4692817997870169,0.46928179264068604
pair_1259,"best restaurant in the world, great decor, great customer service, friendly manager","However, this place is a gem, and I won't stop going back.",Restaurant,Same,2.666666667,0.8784150405707771,0.8784148693084717
pair_126,Instead they 'tightened' a loose wire.,They ended up not charging me.,Laptop,Different,1.333333333,0.4298887032493217,0.42988866567611694
pair_1260,i am never disappointed with there food.,Food was good and cheap.,Restaurant,Same,3.0,0.5853216361427968,0.5853216648101807
pair_1261,i am never disappointed with there food.,I had the kafta plate and I enjoyed it.,Restaurant,Same,2.0,0.8550750153016106,0.8550751209259033
pair_1262,i am never disappointed with there food.,Holy Hummus!,Restaurant,Same,2.5,0.39841807998830125,0.398418128490448
pair_1263,i am never disappointed with there food.,"The side of potatoes is to die for, as is the labne (yogurt dip).",Restaurant,Same,2.666666667,-0.21277825144647222,-0.2127782702445984
pair_1264,– I recently had the pleasure of dining as this delightful restaurant on 2nd street and wow what a great evening we had.,To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!,Restaurant,Same,3.5,0.8271409563890333,0.8271409273147583
pair_1265,Enjoyed the food,"The food is fantastic, authentic, delicious and very, very affordable.",Restaurant,Same,3.25,0.8996718169546477,0.8996719121932983
pair_1266,Still I would recommend this place.,To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!,Restaurant,Same,3.25,0.6381679434715817,0.6381679177284241
pair_1267,"Service was kind of slow, our waitress took forever to give us our check even though it wasn't that busy.",Our server was very professional and friendly.,Restaurant,Different,0.666666667,-0.03843120631599306,-0.03843120485544205
pair_1268,Lebanese Food!Yum!,Enjoyed the food,Restaurant,Same,3.0,0.7577703367984263,0.757770299911499
pair_1269,Lebanese Food!Yum!,I had the kafta plate and I enjoyed it.,Restaurant,Same,3.0,0.7651627441088621,0.7651627063751221
pair_127,It also has a big new scratch on the top cover.,I started it up and it still has the same problem I went in to fix.,Laptop,Same,2.0,0.12580931346447877,0.12580929696559906
pair_1270,Lebanese Food!Yum!,"The side of potatoes is to die for, as is the labne (yogurt dip).",Restaurant,Same,2.5,-0.13862809884061478,-0.13862809538841248
pair_1271,"– I've been to Open Sesame only once, but I'm still reeling from the experience!!",Still I would recommend this place.,Restaurant,Same,2.0,0.22238421260517072,0.22238421440124512
pair_1272,"– I've been to Open Sesame only once, but I'm still reeling from the experience!!",I liked it.,Restaurant,Same,2.666666667,0.25740431109444084,0.2574043273925781
pair_1273,"– I've been to Open Sesame only once, but I'm still reeling from the experience!!",GO TO OPEN SESAME!!!,Restaurant,Same,1.5,0.4904373737191723,0.4904373586177826
pair_1274,The food is simply unforgettable!,I had the kafta plate and I enjoyed it.,Restaurant,Same,3.666666667,0.8733801755917786,0.8733801245689392
pair_1275,"What a tastly, flaky treat!","Dinners have always been excellent, in terms of food quality.",Restaurant,Same,3.333333333,-0.09894976482945417,-0.09894976019859314
pair_1276,The staff are friendly and the decor was ethic and colorful.,Our server was very professional and friendly.,Restaurant,Same,3.5,0.8461291670008823,0.846129298210144
pair_1277,The staff are friendly and the decor was ethic and colorful.,"Service was kind of slow, our waitress took forever to give us our check even though it wasn't that busy.",Restaurant,Different,1.0,-0.18823882782270052,-0.18823887407779694
pair_1278,The staff are friendly and the decor was ethic and colorful.,There have been several occasions when we've just not gotten some side dishes we've ordered.,Restaurant,Different,1.0,-0.15719401994382198,-0.15719404816627502
pair_1279,GO TO OPEN SESAME!!!,– I recently had the pleasure of dining as this delightful restaurant on 2nd street and wow what a great evening we had.,Restaurant,Same,3.0,0.48050013949153403,0.48050013184547424
pair_128,It also has a big new scratch on the top cover.,So I'm going back to Genius Bar for visit #6.,Laptop,Same,1.8,-0.11280935906180178,-0.11280935257673264
pair_1280,GO TO OPEN SESAME!!!,To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!,Restaurant,Same,3.5,0.6593630391151936,0.6593629717826843
pair_1281,GO TO OPEN SESAME!!!,I liked it.,Restaurant,Same,2.25,0.508520935440797,0.5085209608078003
pair_1282,GO TO OPEN SESAME!!!,"However, this place is a gem, and I won't stop going back.",Restaurant,Same,2.333333333,0.5449782284600493,0.5449780821800232
pair_1283,Mmm... good!,Still I would recommend this place.,Restaurant,Same,2.666666667,0.7938469084358009,0.7938469648361206
pair_1284,Mmm... good!,GO TO OPEN SESAME!!!,Restaurant,Same,2.8,0.5269534455204054,0.5269534587860107
pair_1285,Mmm... good!,We're going back. :D,Restaurant,Same,3.0,0.6764132882492951,0.6764132976531982
pair_1286,Mmm... good!,"However, this place is a gem, and I won't stop going back.",Restaurant,Same,2.333333333,0.8370891798022214,0.8370890617370605
pair_1287,The food was great!,I had the kafta plate and I enjoyed it.,Restaurant,Same,3.0,0.9127222146509989,0.9127222895622253
pair_1288,The food was great!,My best friend had the chicken shawarma and she STILL raves about it being the best anywhere!,Restaurant,Same,3.25,0.7948977389335522,0.7948977947235107
pair_1289,The food was great!,I had the Kafta plate and it was perfect.,Restaurant,Same,3.333333333,0.869033412660038,0.8690333962440491
pair_129,It also has a big new scratch on the top cover.,I think it may have to be 'Apple Don't Care' instead of Apple Care.,Laptop,Same,2.0,0.16301134943635387,0.163011372089386
pair_1290,The food was great!,"Dinners have always been excellent, in terms of food quality.",Restaurant,Same,3.75,0.945069882115637,0.9450699687004089
pair_1291,I had the Kafta plate and it was perfect.,Enjoyed the food,Restaurant,Same,3.0,0.782602992202604,0.7826030254364014
pair_1292,I had the Kafta plate and it was perfect.,Food was good and cheap.,Restaurant,Same,3.0,0.5674287394751286,0.567428708076477
pair_1293,I had the Kafta plate and it was perfect.,The food is simply unforgettable!,Restaurant,Same,3.5,0.8877640421978094,0.8877640962600708
pair_1294,I had the Kafta plate and it was perfect.,"What a tastly, flaky treat!",Restaurant,Same,2.75,-0.07553644719596364,-0.07553645223379135
pair_1295,I had the Kafta plate and it was perfect.,"The side of potatoes is to die for, as is the labne (yogurt dip).",Restaurant,Same,2.666666667,-0.2514833310209523,-0.25148332118988037
pair_1296,We're going back. :D,"best restaurant in the world, great decor, great customer service, friendly manager",Restaurant,Same,2.75,0.5637786731187125,0.5637786388397217
pair_1297,We're going back. :D,To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!,Restaurant,Same,3.25,0.6029814543716219,0.602981448173523
pair_1298,We're going back. :D,Still I would recommend this place.,Restaurant,Same,2.75,0.7478737942584005,0.7478737831115723
pair_1299,We're going back. :D,I liked it.,Restaurant,Same,2.5,0.6831135528734343,0.6831135749816895
pair_13,"It takes less time to power up, and if you just close the case it go into sleep mode.",Very quick to get it up and running with a minimum setup time right after you open the box.,Laptop,Same,3.0,-0.06311847691223416,-0.06311847269535065
pair_130,It also has a big new scratch on the top cover.,They tried to tell me that the battery wasn't covered by the warranty and it costs about $150 to replace.,Laptop,Same,1.75,0.33850944671843364,0.3385094702243805
pair_1300,We're going back. :D,"– I've been to Open Sesame only once, but I'm still reeling from the experience!!",Restaurant,Same,2.333333333,0.2673820389714563,0.26738202571868896
pair_1301,We're going back. :D,"However, this place is a gem, and I won't stop going back.",Restaurant,Same,2.666666667,0.7122013303318486,0.7122012376785278
pair_1302,"Dinners have always been excellent, in terms of food quality.","The food is fantastic, authentic, delicious and very, very affordable.",Restaurant,Same,3.75,0.9423298508541929,0.9423298835754395
pair_1303,"Dinners have always been excellent, in terms of food quality.",I had the kafta plate and I enjoyed it.,Restaurant,Same,3.0,0.892124597007087,0.8921247124671936
pair_1304,"The side of potatoes is to die for, as is the labne (yogurt dip).","The food is fantastic, authentic, delicious and very, very affordable.",Restaurant,Same,2.8,-0.3014488351360445,-0.30144885182380676
pair_1305,There have been several occasions when we've just not gotten some side dishes we've ordered.,Our server was very professional and friendly.,Restaurant,Different,1.0,-0.13102020694961203,-0.1310202032327652
pair_1306,There have been several occasions when we've just not gotten some side dishes we've ordered.,"Service was kind of slow, our waitress took forever to give us our check even though it wasn't that busy.",Restaurant,Same,3.0,0.6196939820583973,0.6196940541267395
pair_1307,"However, this place is a gem, and I won't stop going back.",– I recently had the pleasure of dining as this delightful restaurant on 2nd street and wow what a great evening we had.,Restaurant,Same,2.333333333,0.8609416756905345,0.8609415292739868
pair_1308,– I was highly disappointed in the food at Pagoda.,not chewy at all.,Restaurant,Different,2.25,0.3851195824556153,0.38511955738067627
pair_1309,best chinese food i have tasted in a long time,best honey walnyt prawns that we have every tasted.,Restaurant,Same,2.666666667,0.857406474316119,0.857406497001648
pair_131,I started it up and it still has the same problem I went in to fix.,So I'm going back to Genius Bar for visit #6.,Laptop,Same,2.333333333,0.5211429419147412,0.521142840385437
pair_1310,best chinese food i have tasted in a long time,for desert we had the mango ginger creme brulee... oh la la yummy!!!,Restaurant,Same,3.25,0.7164578975382795,0.7164578437805176
pair_1311,best honey walnyt prawns that we have every tasted.,The best dish are the honwy walnut prawns- just outstanding.,Restaurant,Same,3.25,0.9326140532201014,0.9326140284538269
pair_1312,best honey walnyt prawns that we have every tasted.,the brocollis were so fresh and tasty.,Restaurant,Same,3.0,0.8394493356586242,0.8394493460655212
pair_1313,best honey walnyt prawns that we have every tasted.,not chewy at all.,Restaurant,Same,1.25,-0.030012696200418576,-0.030012696981430054
pair_1314,the brocollis were so fresh and tasty.,The best dish are the honwy walnut prawns- just outstanding.,Restaurant,Same,3.0,0.882138327295782,0.8821383714675903
pair_1315,the brocollis were so fresh and tasty.,not chewy at all.,Restaurant,Same,1.0,-0.039203356178955984,-0.03920336067676544
pair_1316,the brocollis were so fresh and tasty.,melt in your mouth.,Restaurant,Same,3.0,0.044759621929341575,0.04475962370634079
pair_1317,not chewy at all.,The best dish are the honwy walnut prawns- just outstanding.,Restaurant,Same,1.6666666669999999,-0.048037587977774354,-0.048037584871053696
pair_1318,not chewy at all.,melt in your mouth.,Restaurant,Same,1.75,0.21215462180806044,0.21215461194515228
pair_1319,the staff was very nice and courteous and obviously chinese.,The service is really attentive and charming.,Restaurant,Same,3.333333333,0.8119453126341717,0.8119453191757202
pair_132,I started it up and it still has the same problem I went in to fix.,I think it may have to be 'Apple Don't Care' instead of Apple Care.,Laptop,Same,2.5,-0.11831038668518956,-0.11831037700176239
pair_1320,– My first time to dine at this restaurant was with my son and it was absolutely horrible!,It was like dining at a completely different restaurant.,Restaurant,Different,2.333333333,0.790898257538221,0.7908982634544373
pair_1321,– My first time to dine at this restaurant was with my son and it was absolutely horrible!,AVOID THE PLACE,Restaurant,Same,3.0,0.626573940842749,0.6265739798545837
pair_1322,– My first time to dine at this restaurant was with my son and it was absolutely horrible!,– Save yourself the waste of time & DO NOT visit.,Restaurant,Same,3.75,0.55191876578331,0.5519187450408936
pair_1323,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",We left without ever getting service.,Restaurant,Different,1.75,0.22343822394051438,0.22343820333480835
pair_1324,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",I waited for 10-15 minutes for service ordered a beer & was never served again.,Restaurant,Different,2.0,0.2221030990734576,0.2221030592918396
pair_1325,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",After sitting there with my empty glass for over 20 minutes I left.,Restaurant,Different,1.75,0.3170544525293192,0.3170544505119324
pair_1326,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.","Terrible service, food ok, pricey",Restaurant,Different,1.75,0.24846295809024188,0.248462975025177
pair_1327,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",Um so now what are appetizers for???,Restaurant,Different,1.4,0.08477718614383101,0.08477717638015747
pair_1328,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",Oh I forgot to mention that they don't have bread service.,Restaurant,Different,1.4,0.304275601495102,0.3042755722999573
pair_1329,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Different,2.0,0.3651891173147068,0.3651890754699707
pair_133,I started it up and it still has the same problem I went in to fix.,They ended up not charging me.,Laptop,Different,2.5,0.12216056686742904,0.12216054648160934
pair_1330,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",None that I can think of.,Restaurant,Different,2.0,0.09329434475816267,0.09329434484243393
pair_1331,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",Restaurant,Different,2.25,0.25121737437847025,0.2512173652648926
pair_1332,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,We left without ever getting service.,Restaurant,Same,3.5,0.3931384293560187,0.39313840866088867
pair_1333,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,I waited for 10-15 minutes for service ordered a beer & was never served again.,Restaurant,Same,3.2,0.5108416163313322,0.5108416080474854
pair_1334,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,After sitting there with my empty glass for over 20 minutes I left.,Restaurant,Same,3.25,0.43914543719790566,0.4391454756259918
pair_1335,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,"Terrible service, food ok, pricey",Restaurant,Same,3.0,0.33776866502564995,0.33776867389678955
pair_1336,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,Um so now what are appetizers for???,Restaurant,Same,1.75,0.290937974877733,0.29093796014785767
pair_1337,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.43638773180004686,0.43638771772384644
pair_1338,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,3.0,0.6376680299968995,0.6376679539680481
pair_1339,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,None that I can think of.,Restaurant,Same,2.0,0.2633765047831167,0.26337653398513794
pair_134,So I'm going back to Genius Bar for visit #6.,I think it may have to be 'Apple Don't Care' instead of Apple Care.,Laptop,Same,2.0,-0.19054463453836434,-0.19054460525512695
pair_1340,"HOWEVER, one Sunday afternoon my husband and I did go (although with my loud protests) and were pleasantly surprised.",It was like dining at a completely different restaurant.,Restaurant,Same,2.666666667,-0.24670975181666766,-0.24670976400375366
pair_1341,It was like dining at a completely different restaurant.,AVOID THE PLACE,Restaurant,Different,2.333333333,0.709741651325956,0.7097417116165161
pair_1342,It was like dining at a completely different restaurant.,– Save yourself the waste of time & DO NOT visit.,Restaurant,Different,2.0,0.5513550077575337,0.5513550043106079
pair_1343,We left without ever getting service.,"Terrible service, food ok, pricey",Restaurant,Same,2.666666667,0.7966369712134129,0.7966369390487671
pair_1344,We left without ever getting service.,Um so now what are appetizers for???,Restaurant,Same,1.75,0.048923182176493274,0.048923179507255554
pair_1345,We left without ever getting service.,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,1.6666666669999999,0.7301423018317826,0.7301422953605652
pair_1346,We left without ever getting service.,None that I can think of.,Restaurant,Same,2.25,0.8500269351707133,0.8500269651412964
pair_1347,I waited for 10-15 minutes for service ordered a beer & was never served again.,We left without ever getting service.,Restaurant,Same,3.0,0.8574066580899191,0.8574065566062927
pair_1348,I waited for 10-15 minutes for service ordered a beer & was never served again.,After sitting there with my empty glass for over 20 minutes I left.,Restaurant,Same,3.25,0.7539392612351383,0.7539392709732056
pair_1349,I waited for 10-15 minutes for service ordered a beer & was never served again.,"Terrible service, food ok, pricey",Restaurant,Same,2.75,0.7868056330652781,0.7868056297302246
pair_135,So I'm going back to Genius Bar for visit #6.,They tried to tell me that the battery wasn't covered by the warranty and it costs about $150 to replace.,Laptop,Same,2.333333333,-0.4763449668298787,-0.4763449430465698
pair_1350,I waited for 10-15 minutes for service ordered a beer & was never served again.,Um so now what are appetizers for???,Restaurant,Same,2.0,0.11281259680682287,0.1128125861287117
pair_1351,I waited for 10-15 minutes for service ordered a beer & was never served again.,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.7301651942398069,0.7301651239395142
pair_1352,I waited for 10-15 minutes for service ordered a beer & was never served again.,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,2.75,0.8169512191272545,0.8169511556625366
pair_1353,I waited for 10-15 minutes for service ordered a beer & was never served again.,None that I can think of.,Restaurant,Same,1.75,0.7366044699164316,0.7366045117378235
pair_1354,After sitting there with my empty glass for over 20 minutes I left.,We left without ever getting service.,Restaurant,Same,3.0,0.7846635747516397,0.7846636772155762
pair_1355,After sitting there with my empty glass for over 20 minutes I left.,"Terrible service, food ok, pricey",Restaurant,Same,3.0,0.7437315345397617,0.743731677532196
pair_1356,After sitting there with my empty glass for over 20 minutes I left.,Um so now what are appetizers for???,Restaurant,Same,1.8,0.010037143639575419,0.010037142783403397
pair_1357,After sitting there with my empty glass for over 20 minutes I left.,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.25,0.615666420142998,0.6156665086746216
pair_1358,After sitting there with my empty glass for over 20 minutes I left.,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,3.25,0.7121677238338721,0.7121677994728088
pair_1359,"Terrible service, food ok, pricey",Um so now what are appetizers for???,Restaurant,Same,2.25,0.14211815044796927,0.14211814105510712
pair_136,So I'm going back to Genius Bar for visit #6.,They ended up not charging me.,Laptop,Different,1.25,-0.09933194280562141,-0.09933193027973175
pair_1360,"Terrible service, food ok, pricey",Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.7134629271638316,0.7134629487991333
pair_1361,"Terrible service, food ok, pricey",We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,3.0,0.7479763876650287,0.7479763627052307
pair_1362,"Terrible service, food ok, pricey",None that I can think of.,Restaurant,Same,1.6,0.73316935512182,0.733169436454773
pair_1363,Um so now what are appetizers for???,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.28430615010033844,0.2843061089515686
pair_1364,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Um so now what are appetizers for???,Restaurant,Same,1.4,0.17880458730878201,0.17880454659461975
pair_1365,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.6881495504826102,0.6881495118141174
pair_1366,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,None that I can think of.,Restaurant,Same,2.0,0.6201117058173554,0.6201117038726807
pair_1367,None that I can think of.,Um so now what are appetizers for???,Restaurant,Same,2.0,0.07436931667447899,0.07436932623386383
pair_1368,None that I can think of.,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.6564269262441242,0.6564269661903381
pair_1369,Worst Service I Ever Had,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",Restaurant,Same,2.333333333,0.24946704378641749,0.24946704506874084
pair_137,I think it may have to be 'Apple Don't Care' instead of Apple Care.,They tried to tell me that the battery wasn't covered by the warranty and it costs about $150 to replace.,Laptop,Same,3.0,0.41266393109741717,0.4126639664173126
pair_1370,Worst Service I Ever Had,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,Restaurant,Different,3.75,0.2957908228784566,0.29579082131385803
pair_1371,Worst Service I Ever Had,We left without ever getting service.,Restaurant,Different,3.333333333,0.8523119747592621,0.8523119688034058
pair_1372,Worst Service I Ever Had,I waited for 10-15 minutes for service ordered a beer & was never served again.,Restaurant,Different,3.75,0.8094848122420639,0.8094848394393921
pair_1373,Worst Service I Ever Had,After sitting there with my empty glass for over 20 minutes I left.,Restaurant,Different,3.0,0.7575717048959448,0.7575717568397522
pair_1374,Worst Service I Ever Had,"Terrible service, food ok, pricey",Restaurant,Different,3.2,0.9110683176952927,0.9110684394836426
pair_1375,Worst Service I Ever Had,Um so now what are appetizers for???,Restaurant,Different,2.0,0.031120404729349627,0.03112040087580681
pair_1376,Worst Service I Ever Had,Oh I forgot to mention that they don't have bread service.,Restaurant,Different,2.0,0.6805587211128366,0.6805586814880371
pair_1377,Worst Service I Ever Had,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Different,2.75,0.6959253874372531,0.6959253549575806
pair_1378,Worst Service I Ever Had,None that I can think of.,Restaurant,Different,1.6,0.8044519763268834,0.8044520616531372
pair_1379,Worst Service I Ever Had,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,Restaurant,Different,3.333333333,0.9394596308161945,0.9394596219062805
pair_138,I think it may have to be 'Apple Don't Care' instead of Apple Care.,They ended up not charging me.,Laptop,Different,1.6666666669999999,0.4354860885392926,0.4354860484600067
pair_1380,Worst Service I Ever Had,"I complained to the manager, but he was not even apologetic.",Restaurant,Different,3.0,0.669596425490497,0.6695964336395264
pair_1381,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",Restaurant,Different,2.0,0.25867670813723476,0.258676677942276
pair_1382,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,Restaurant,Same,3.25,0.331034793855453,0.331034779548645
pair_1383,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,We left without ever getting service.,Restaurant,Same,3.75,0.8304125565296369,0.8304125070571899
pair_1384,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,I waited for 10-15 minutes for service ordered a beer & was never served again.,Restaurant,Same,3.0,0.8042878987047283,0.804287850856781
pair_1385,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,After sitting there with my empty glass for over 20 minutes I left.,Restaurant,Same,3.25,0.7603231450042417,0.760323166847229
pair_1386,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,"Terrible service, food ok, pricey",Restaurant,Same,3.25,0.8858490900149567,0.8858490586280823
pair_1387,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,Um so now what are appetizers for???,Restaurant,Same,2.25,0.025763185863533433,0.02576318569481373
pair_1388,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.6334703689799648,0.6334702968597412
pair_1389,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,2.5,0.7322908345075019,0.7322907447814941
pair_139,I was shocked at how much worse this product has been since my first purchase.,I can't believe people like these computers.,Laptop,Same,2.333333333,0.6045476246835737,0.6045477390289307
pair_1390,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,None that I can think of.,Restaurant,Same,2.333333333,0.7340046499640583,0.7340046763420105
pair_1391,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,"I complained to the manager, but he was not even apologetic.",Restaurant,Same,3.0,0.7107741240756906,0.7107740640640259
pair_1392,"I complained to the manager, but he was not even apologetic.",We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,Restaurant,Same,3.0,0.30598077070887486,0.30598077178001404
pair_1393,"I complained to the manager, but he was not even apologetic.",We left without ever getting service.,Restaurant,Same,3.0,0.6754121304307165,0.6754120588302612
pair_1394,"I complained to the manager, but he was not even apologetic.",I waited for 10-15 minutes for service ordered a beer & was never served again.,Restaurant,Same,2.75,0.695691671809941,0.6956915855407715
pair_1395,"I complained to the manager, but he was not even apologetic.",After sitting there with my empty glass for over 20 minutes I left.,Restaurant,Same,2.666666667,0.6305619097591535,0.6305619478225708
pair_1396,"I complained to the manager, but he was not even apologetic.","Terrible service, food ok, pricey",Restaurant,Same,2.666666667,0.6391838438281935,0.6391838788986206
pair_1397,"I complained to the manager, but he was not even apologetic.",Um so now what are appetizers for???,Restaurant,Same,2.333333333,0.05815585970403214,0.0581558495759964
pair_1398,"I complained to the manager, but he was not even apologetic.",Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.6443005993336556,0.6443005800247192
pair_1399,"I complained to the manager, but he was not even apologetic.",We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,2.5,0.6449341377449094,0.6449340581893921
pair_14,"It takes less time to power up, and if you just close the case it go into sleep mode.","Pros:  o It usually runs very smoothly, but Apple has an excellent support team that is always willing to help customers.",Laptop,Same,2.75,-0.14327930803747502,-0.1432793140411377
pair_140,I can say that I am fully satisfied with the performance that the computer has supplied.,"It takes less time to power up, and if you just close the case it go into sleep mode.",Laptop,Same,3.0,-0.1802031526638319,-0.1802031695842743
pair_1400,"I complained to the manager, but he was not even apologetic.",None that I can think of.,Restaurant,Same,2.0,0.5938924433804702,0.5938924551010132
pair_1401,I will never return again.,– My first time to dine at this restaurant was with my son and it was absolutely horrible!,Restaurant,Same,3.5,0.6940401184206924,0.694040060043335
pair_1402,I will never return again.,It was like dining at a completely different restaurant.,Restaurant,Different,3.0,0.6459670760332162,0.6459670662879944
pair_1403,I will never return again.,AVOID THE PLACE,Restaurant,Same,4.0,0.7411558711030066,0.7411558628082275
pair_1404,I will never return again.,– Save yourself the waste of time & DO NOT visit.,Restaurant,Same,3.0,0.6326505732843165,0.63265061378479
pair_1405,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,I probably wouldn't go back though 'cuz I don't know if it's worth it.,Restaurant,Different,1.333333333,-0.31535209041183565,-0.31535208225250244
pair_1406,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,Maybe I'll go back once more many years from now when I've forgotten I went there already.,Restaurant,Different,1.75,0.18997447704021142,0.18997447192668915
pair_1407,"BUt once done, it's not too much dough, not too much cheese, not too much sauce.","The pizza itself is not exactly the best I've had EVER, but still pretty good.",Restaurant,Same,2.25,-0.1915374748033738,-0.19153746962547302
pair_1408,I probably wouldn't go back though 'cuz I don't know if it's worth it.,Maybe I'll go back once more many years from now when I've forgotten I went there already.,Restaurant,Same,2.2,0.40891064016097944,0.4089106321334839
pair_1409,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,I found a new home and just moved with a long lease.,Restaurant,Same,3.333333333,0.7989742185486032,0.7989742159843445
pair_141,I can say that I am fully satisfied with the performance that the computer has supplied.,WHen you open it wakes up almost immediately.,Laptop,Same,3.0,0.6014311093869794,0.6014310717582703
pair_1410,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,Kudos to these guys.,Restaurant,Same,2.0,0.46772681058129517,0.46772676706314087
pair_1411,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,You Can't Go Wrong Here.,Restaurant,Same,2.0,0.47618988506786386,0.47618991136550903
pair_1412,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,3.0,0.6664913730019338,0.6664913296699524
pair_1413,I found a new home and just moved with a long lease.,Best Neighborhood Standby.,Restaurant,Same,2.75,0.5660638330260365,0.5660638809204102
pair_1414,I found a new home and just moved with a long lease.,You Can't Go Wrong Here.,Restaurant,Same,3.0,0.4344713219214066,0.43447136878967285
pair_1415,I found a new home and just moved with a long lease.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,1.8,0.5827808558746791,0.5827808380126953
pair_1416,Just go there and see for yourself.,You Can't Go Wrong Here.,Restaurant,Same,2.25,0.44068060522784136,0.4406805634498596
pair_1417,Just go there and see for yourself.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,2.25,0.2466713884534708,0.2466713786125183
