pair_id,sent1_text,sent2_text,domain,group,avg,model_similarity,model_similarity2
pair_1389,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,2.5,0.42355766395617933,0.42355769872665405
pair_139,I was shocked at how much worse this product has been since my first purchase.,I can't believe people like these computers.,Laptop,Same,2.333333333,0.3037179931471772,0.3037180006504059
pair_1390,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,None that I can think of.,Restaurant,Same,2.333333333,0.5170696696670278,0.5170696973800659
pair_1391,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,"I complained to the manager, but he was not even apologetic.",Restaurant,Same,3.0,0.3002877425869218,0.30028772354125977
pair_1392,"I complained to the manager, but he was not even apologetic.",We waited over 30 minutes for our drinks and over 1 1/2 hours for our food.,Restaurant,Same,3.0,0.014454755545981968,0.014454751275479794
pair_1393,"I complained to the manager, but he was not even apologetic.",We left without ever getting service.,Restaurant,Same,3.0,0.29590816881045856,0.2959081530570984
pair_1394,"I complained to the manager, but he was not even apologetic.",I waited for 10-15 minutes for service ordered a beer & was never served again.,Restaurant,Same,2.75,0.20201863869356695,0.2020186185836792
pair_1395,"I complained to the manager, but he was not even apologetic.",After sitting there with my empty glass for over 20 minutes I left.,Restaurant,Same,2.666666667,0.22234214622462034,0.2223421335220337
pair_1396,"I complained to the manager, but he was not even apologetic.","Terrible service, food ok, pricey",Restaurant,Same,2.666666667,0.20535863140216515,0.205358624458313
pair_1397,"I complained to the manager, but he was not even apologetic.",Um so now what are appetizers for???,Restaurant,Same,2.333333333,-0.023880404215594453,-0.023880403488874435
pair_1398,"I complained to the manager, but he was not even apologetic.",Oh I forgot to mention that they don't have bread service.,Restaurant,Same,2.0,0.29429042803930683,0.2942904233932495
pair_1399,"I complained to the manager, but he was not even apologetic.",We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,Restaurant,Same,2.5,0.20143765923863688,0.20143765211105347
pair_14,"It takes less time to power up, and if you just close the case it go into sleep mode.","Pros:  o It usually runs very smoothly, but Apple has an excellent support team that is always willing to help customers.",Laptop,Same,2.75,0.0903970715923782,0.09039707481861115
pair_140,I can say that I am fully satisfied with the performance that the computer has supplied.,"It takes less time to power up, and if you just close the case it go into sleep mode.",Laptop,Same,3.0,0.013717088928243082,0.013717089779675007
pair_1400,"I complained to the manager, but he was not even apologetic.",None that I can think of.,Restaurant,Same,2.0,0.2970862883518697,0.29708626866340637
pair_1401,I will never return again.,– My first time to dine at this restaurant was with my son and it was absolutely horrible!,Restaurant,Same,3.5,0.36322549404642435,0.363225519657135
pair_1402,I will never return again.,It was like dining at a completely different restaurant.,Restaurant,Different,3.0,0.3717303454421188,0.3717302978038788
pair_1403,I will never return again.,AVOID THE PLACE,Restaurant,Same,4.0,0.6100527171750608,0.6100527048110962
pair_1404,I will never return again.,– Save yourself the waste of time & DO NOT visit.,Restaurant,Same,3.0,0.4499728990658508,0.44997286796569824
pair_1405,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,I probably wouldn't go back though 'cuz I don't know if it's worth it.,Restaurant,Different,1.333333333,-0.05599409803185451,-0.055994100868701935
pair_1406,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,Maybe I'll go back once more many years from now when I've forgotten I went there already.,Restaurant,Different,1.75,0.014914621781929038,0.014914626255631447
pair_1407,"BUt once done, it's not too much dough, not too much cheese, not too much sauce.","The pizza itself is not exactly the best I've had EVER, but still pretty good.",Restaurant,Same,2.25,0.4395959675929624,0.43959593772888184
pair_1408,I probably wouldn't go back though 'cuz I don't know if it's worth it.,Maybe I'll go back once more many years from now when I've forgotten I went there already.,Restaurant,Same,2.2,0.5462601195410731,0.5462600588798523
pair_1409,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,I found a new home and just moved with a long lease.,Restaurant,Same,3.333333333,0.6834045337697734,0.6834045648574829
pair_141,I can say that I am fully satisfied with the performance that the computer has supplied.,WHen you open it wakes up almost immediately.,Laptop,Same,3.0,0.3825583954822479,0.3825584053993225
pair_1410,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,Kudos to these guys.,Restaurant,Same,2.0,0.08844915154147936,0.0884491503238678
pair_1411,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,You Can't Go Wrong Here.,Restaurant,Same,2.0,0.2181851388623347,0.2181851714849472
pair_1412,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,3.0,0.31135105349742953,0.31135106086730957
pair_1413,I found a new home and just moved with a long lease.,Best Neighborhood Standby.,Restaurant,Same,2.75,0.37152075955569086,0.3715207576751709
pair_1414,I found a new home and just moved with a long lease.,You Can't Go Wrong Here.,Restaurant,Same,3.0,0.2648913924220302,0.2648914158344269
pair_1415,I found a new home and just moved with a long lease.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,1.8,0.3158239027830517,0.31582391262054443
pair_1416,Just go there and see for yourself.,You Can't Go Wrong Here.,Restaurant,Same,2.25,0.3481689356582005,0.3481689691543579
pair_1417,Just go there and see for yourself.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,2.25,0.07773340849230304,0.07773340493440628
pair_1418,"You need to watch your game, they will have it on for you.",The owners are great fun and the beer selection is worth staying for.,Restaurant,Same,2.333333333,0.3888721617805613,0.3888721466064453
pair_1419,Kudos to these guys.,Best Neighborhood Standby.,Restaurant,Same,3.0,0.3501215545878822,0.35012155771255493
pair_142,I can say that I am fully satisfied with the performance that the computer has supplied.,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",Laptop,Same,3.0,0.27755030400747205,0.27755028009414673
pair_1420,Kudos to these guys.,You Can't Go Wrong Here.,Restaurant,Same,3.0,0.35101182720706925,0.35101181268692017
pair_1421,Kudos to these guys.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,2.666666667,0.2753175111802155,0.2753174901008606
pair_1422,– By far the best bar in the east village...,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,Restaurant,Same,2.8,0.3455423201298542,0.3455423414707184
pair_1423,– By far the best bar in the east village...,I found a new home and just moved with a long lease.,Restaurant,Same,2.0,0.36255100457756617,0.3625509738922119
pair_1424,– By far the best bar in the east village...,Just go there and see for yourself.,Restaurant,Same,2.333333333,0.1045618752079247,0.10456188023090363
pair_1425,– By far the best bar in the east village...,Kudos to these guys.,Restaurant,Same,2.666666667,0.3769738103019842,0.37697380781173706
pair_1426,– By far the best bar in the east village...,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,Restaurant,Same,2.5,0.40791756571450266,0.4079175591468811
pair_1427,– By far the best bar in the east village...,Been there lots since and its always a good time.,Restaurant,Same,3.0,0.5834230542158422,0.5834230184555054
pair_1428,– By far the best bar in the east village...,You Can't Go Wrong Here.,Restaurant,Same,3.0,0.3963539733129864,0.3963540196418762
pair_1429,– By far the best bar in the east village...,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,3.0,0.563421552025822,0.5634215474128723
pair_143,I can say that I am fully satisfied with the performance that the computer has supplied.,Machine is flying and with parallels desktop 8 I have my old PC notebook completely functional on my MBP.,Laptop,Same,2.333333333,0.6495422990742207,0.6495422720909119
pair_1430,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,Restaurant,Same,2.6,0.29310414963406184,0.2931041717529297
pair_1431,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,Just go there and see for yourself.,Restaurant,Same,2.333333333,-0.010175285404845358,-0.010175283066928387
pair_1432,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,Kudos to these guys.,Restaurant,Same,2.75,0.1590662688220501,0.15906625986099243
pair_1433,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,Best Neighborhood Standby.,Restaurant,Same,3.0,0.2410591919842997,0.24105915427207947
pair_1434,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,You Can't Go Wrong Here.,Restaurant,Same,3.0,0.04913757293965326,0.04913758113980293
pair_1435,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,2.75,0.39944214932271005,0.3994421362876892
pair_1436,"Every time ""0-sixtynine"" is called the bartender buys everyone drinks!","You need to watch your game, they will have it on for you.",Restaurant,Same,2.0,0.35700956378729454,0.3570095896720886
pair_1437,"Every time ""0-sixtynine"" is called the bartender buys everyone drinks!",The owners are great fun and the beer selection is worth staying for.,Restaurant,Same,2.25,0.3100193695554694,0.3100194036960602
pair_1438,Been there lots since and its always a good time.,Just go there and see for yourself.,Restaurant,Same,2.333333333,0.23111319905290195,0.23111319541931152
pair_1439,Been there lots since and its always a good time.,Kudos to these guys.,Restaurant,Same,3.0,0.47439027144000645,0.47439026832580566
pair_144,I can say that I am fully satisfied with the performance that the computer has supplied.,From time to time I get the 'spinning beach ball' that holds up progress.,Laptop,Different,2.0,0.3092548515578132,0.30925488471984863
pair_1440,Been there lots since and its always a good time.,Best Neighborhood Standby.,Restaurant,Same,2.333333333,0.6383955617984892,0.6383954882621765
pair_1441,Been there lots since and its always a good time.,You Can't Go Wrong Here.,Restaurant,Same,3.0,0.548269110695945,0.5482691526412964
pair_1442,Been there lots since and its always a good time.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,3.25,0.5950497919171718,0.5950497388839722
pair_1443,Best Neighborhood Standby.,You Can't Go Wrong Here.,Restaurant,Same,2.75,0.6052645570117874,0.6052646040916443
pair_1444,Best Neighborhood Standby.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,3.0,0.7170222358762783,0.717022180557251
pair_1445,You Can't Go Wrong Here.,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,Restaurant,Same,2.666666667,0.41697957262342356,0.4169796109199524
pair_1446,Dungeness crabs here!,I ended the meal with the unusual dessert of a port and chocolate tasting....yummy!,Restaurant,Same,2.0,0.2640287441163276,0.26402875781059265
pair_1447,Dungeness crabs here!,The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).,Restaurant,Same,1.6,0.2650189911848029,0.2650189995765686
pair_1448,Dungeness crabs here!,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,Restaurant,Same,2.5,0.127897993939023,0.12789799273014069
pair_1449,– Ray's is THE place to go for high quality seafood dinners.,We shared the family platter and I especially enjoyed the black cod in sake kasu.,Restaurant,Same,3.0,0.6658309203659697,0.6658308506011963
pair_145,I can say that I am fully satisfied with the performance that the computer has supplied.,Very quick to get it up and running with a minimum setup time right after you open the box.,Laptop,Same,3.0,0.49623784017079875,0.4962378144264221
pair_1450,We were only in Seattle for one night and I'm so glad we picked Rays for dinner!,"All considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution.",Restaurant,Same,3.0,0.6024333304563144,0.6024333238601685
pair_1451,We shared the family platter and I especially enjoyed the black cod in sake kasu.,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,Restaurant,Same,3.0,0.71390623917874,0.7139061689376831
pair_1452,And the service was simply spendid - quite a delight.,"To start things off, our lovely server Brooke was quickly on hand to take my drink order.",Restaurant,Same,3.25,0.5947131271804816,0.5947132110595703
pair_1453,– After 12 years in Seattle Ray's rates as the place we always go back to.,We were only in Seattle for one night and I'm so glad we picked Rays for dinner!,Restaurant,Same,2.666666667,0.46698198493924314,0.46698206663131714
pair_1454,– After 12 years in Seattle Ray's rates as the place we always go back to.,– I am exceedingly pleased to report that my dinner at Ray's Boathouse last Friday completely exceeded my expectations.,Restaurant,Same,3.0,0.422973426351976,0.42297351360321045
pair_1455,– After 12 years in Seattle Ray's rates as the place we always go back to.,"All considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution.",Restaurant,Same,2.666666667,0.47100668612909413,0.47100672125816345
pair_1456,– After 12 years in Seattle Ray's rates as the place we always go back to.,Always a winner.,Restaurant,Same,3.2,0.3783892477067651,0.37838929891586304
pair_1457,"Great food, spectacular location, and friendly service keep us coming back year after year.",Dungeness crabs here!,Restaurant,Same,2.333333333,0.11093976413312923,0.11093975603580475
pair_1458,"Great food, spectacular location, and friendly service keep us coming back year after year.",We shared the family platter and I especially enjoyed the black cod in sake kasu.,Restaurant,Same,2.666666667,0.6542980422085845,0.654297947883606
pair_1459,"Great food, spectacular location, and friendly service keep us coming back year after year.",The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).,Restaurant,Same,3.0,0.4930145927323599,0.49301454424858093
pair_146,I can say that I am fully satisfied with the performance that the computer has supplied.,"Pros:  o It usually runs very smoothly, but Apple has an excellent support team that is always willing to help customers.",Laptop,Same,2.5,0.78455469968868,0.7845547199249268
pair_1460,"Great food, spectacular location, and friendly service keep us coming back year after year.","I had a taste of all three items on her plate, and they were superb.",Restaurant,Same,3.25,0.7568192634489965,0.7568191289901733
pair_1461,"The sommelier is fantastic, down-to-earth, & extremely knowlegable.",And the service was simply spendid - quite a delight.,Restaurant,Same,3.25,0.7022291907916848,0.7022291421890259
pair_1462,"The sommelier is fantastic, down-to-earth, & extremely knowlegable.","To start things off, our lovely server Brooke was quickly on hand to take my drink order.",Restaurant,Same,3.25,0.5282206933056176,0.5282206535339355
pair_1463,Nice job!,– I am exceedingly pleased to report that my dinner at Ray's Boathouse last Friday completely exceeded my expectations.,Restaurant,Same,3.0,0.6449724735541424,0.644972562789917
pair_1464,Nice job!,"All considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution.",Restaurant,Same,2.666666667,0.5896534272089026,0.5896534323692322
pair_1465,The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,Restaurant,Same,2.333333333,0.5918683114308383,0.5918682813644409
pair_1466,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,"I had a taste of all three items on her plate, and they were superb.",Restaurant,Same,3.0,0.506028707901012,0.5060286521911621
pair_1467,The best calamari in Seattle!,We shared the family platter and I especially enjoyed the black cod in sake kasu.,Restaurant,Same,2.8,0.570687705719714,0.5706876516342163
pair_1468,The best calamari in Seattle!,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,Restaurant,Same,2.4,0.5529728914906891,0.5529728531837463
pair_1469,The best calamari in Seattle!,"I had a taste of all three items on her plate, and they were superb.",Restaurant,Same,3.0,0.4789170313071499,0.4789169728755951
pair_147,I can say that I am fully satisfied with the performance that the computer has supplied.,It runs faster than it did when I got it.,Laptop,Same,3.0,0.14588579599984075,0.14588579535484314
pair_1470,A perfect place to take out of town guests any time of the year.,We were only in Seattle for one night and I'm so glad we picked Rays for dinner!,Restaurant,Same,3.0,0.5352297110025733,0.5352297425270081
pair_1471,A perfect place to take out of town guests any time of the year.,– After 12 years in Seattle Ray's rates as the place we always go back to.,Restaurant,Same,2.75,0.3608190077771172,0.3608190417289734
pair_1472,A perfect place to take out of town guests any time of the year.,– I am exceedingly pleased to report that my dinner at Ray's Boathouse last Friday completely exceeded my expectations.,Restaurant,Same,3.666666667,0.5307540254296098,0.530754029750824
pair_1473,A perfect place to take out of town guests any time of the year.,Always a winner.,Restaurant,Same,3.0,0.5364090562435282,0.5364090800285339
pair_1474,Best Crab Cakes in Town,"Great seasonal fish and seafood, with a classy waterfront setting.",Restaurant,Same,3.0,0.6169367967011972,0.6169368028640747
pair_1475,"Great seasonal fish and seafood, with a classy waterfront setting.",– Ray's is THE place to go for high quality seafood dinners.,Restaurant,Same,3.0,0.7928584211871293,0.7928584218025208
pair_1476,"Great seasonal fish and seafood, with a classy waterfront setting.","I had a taste of all three items on her plate, and they were superb.",Restaurant,Same,3.0,0.5351034390398209,0.5351033806800842
pair_1477,Always a winner.,We were only in Seattle for one night and I'm so glad we picked Rays for dinner!,Restaurant,Same,3.0,0.43153227991979215,0.4315323233604431
pair_1478,Always a winner.,– I am exceedingly pleased to report that my dinner at Ray's Boathouse last Friday completely exceeded my expectations.,Restaurant,Same,3.5,0.5720346589455598,0.5720347762107849
pair_1479,Great food with an awesome atmosphere!,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",Restaurant,Same,3.5,0.7484123162230247,0.7484123706817627
pair_148,I can say that I am fully satisfied with the performance that the computer has supplied.,"Well she was right, Whatever in the world took me so long to get a computer that just works.",Laptop,Same,3.0,0.6252090444406623,0.6252090930938721
pair_1480,Great food with an awesome atmosphere!,"All their menu items are a hit, and they serve mimosas.",Restaurant,Same,2.0,0.4989767665195478,0.49897682666778564
pair_1481,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",– This place is famous for their breakfast.,Restaurant,Same,3.0,0.6729540530557673,0.6729540228843689
pair_1482,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",I love breakfast here.,Restaurant,Same,3.0,0.7797547715659991,0.7797546982765198
pair_1483,– We were treated very rudely here one time for breakfast.,The owner is belligerent to guests that have a complaint.,Restaurant,Same,3.25,0.4718530760885977,0.47185301780700684
pair_1484,– We were treated very rudely here one time for breakfast.,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,Restaurant,Same,4.0,0.5602848490158411,0.5602848529815674
pair_1485,– We were treated very rudely here one time for breakfast.,We never had to wait more than 5 minutes.,Restaurant,Different,0.75,0.117976041958605,0.11797605454921722
pair_1486,– We were treated very rudely here one time for breakfast.,The staff is pretty friendly.,Restaurant,Different,0.0,0.02559629823359788,0.025596294552087784
pair_1487,– We were treated very rudely here one time for breakfast.,Very poor customer service.,Restaurant,Same,3.333333333,0.5733849452596163,0.5733849406242371
pair_1488,– We were treated very rudely here one time for breakfast.,"In short, Schooner or Later couldn't have cared less about our being at their establishment.",Restaurant,Same,3.0,0.18421975287990566,0.18421973288059235
pair_1489,– We were treated very rudely here one time for breakfast.,"As part of a small party of four, our food was dropped off without comment;",Restaurant,Same,2.75,0.3997146691420801,0.3997146487236023
pair_149,I can say that I am fully satisfied with the performance that the computer has supplied.,I've been using Apple's since 1992 and this is the fastest and best one I've  had.,Laptop,Same,2.75,0.5352122208841442,0.5352121591567993
pair_1490,– We were treated very rudely here one time for breakfast.,any further needs we may have had could not have been met since no one stopped by the table.,Restaurant,Same,3.0,0.36537040955166544,0.36537033319473267
pair_1491,– We were treated very rudely here one time for breakfast.,"Even then, the order was not correct and we were still waiting for a couple items.",Restaurant,Same,2.5,0.43936509526101797,0.439365029335022
pair_1492,– We were treated very rudely here one time for breakfast.,"When the bill came, he only took the discount off the food and not the drinks.",Restaurant,Same,2.5,0.3229854195118379,0.3229854106903076
pair_1493,– We were treated very rudely here one time for breakfast.,It was clear he didn’t really care.,Restaurant,Same,3.0,0.44294182060294496,0.44294172525405884
pair_1494,The owner is belligerent to guests that have a complaint.,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,Restaurant,Same,3.0,0.5688948136435538,0.5688948035240173
pair_1495,The owner is belligerent to guests that have a complaint.,We never had to wait more than 5 minutes.,Restaurant,Different,0.666666667,-0.009235032704223434,-0.009235035628080368
pair_1496,The owner is belligerent to guests that have a complaint.,The staff is pretty friendly.,Restaurant,Different,0.75,0.028599082369857087,0.028599081560969353
pair_1497,The owner is belligerent to guests that have a complaint.,Very poor customer service.,Restaurant,Same,3.333333333,0.4488719663176187,0.44887199997901917
pair_1498,The owner is belligerent to guests that have a complaint.,"In short, Schooner or Later couldn't have cared less about our being at their establishment.",Restaurant,Same,3.25,0.1802890253461813,0.18028900027275085
pair_1499,The owner is belligerent to guests that have a complaint.,"As part of a small party of four, our food was dropped off without comment;",Restaurant,Same,2.75,0.10321753625250685,0.10321754217147827
pair_15,"It takes less time to power up, and if you just close the case it go into sleep mode.","Well she was right, Whatever in the world took me so long to get a computer that just works.",Laptop,Same,2.0,0.2316719829893017,0.2316719889640808
pair_150,I can say that I am fully satisfied with the performance that the computer has supplied.,It fast and easy to set up.,Laptop,Same,3.666666667,0.7521339212015086,0.7521339654922485
pair_1500,The owner is belligerent to guests that have a complaint.,any further needs we may have had could not have been met since no one stopped by the table.,Restaurant,Same,2.666666667,0.3425625683757467,0.3425625264644623
pair_1501,The owner is belligerent to guests that have a complaint.,"Even then, the order was not correct and we were still waiting for a couple items.",Restaurant,Same,2.5,0.3316543910045593,0.3316543400287628
pair_1502,The owner is belligerent to guests that have a complaint.,"When the bill came, he only took the discount off the food and not the drinks.",Restaurant,Same,2.666666667,0.053590568522385196,0.0535905659198761
pair_1503,The owner is belligerent to guests that have a complaint.,It was clear he didn’t really care.,Restaurant,Same,3.0,0.3910273146338872,0.3910272419452667
pair_1504,NOT THE PLACE IT ONCE WAS,"Perhaps now, Scooner or Later falls into the ""Dive"" category.",Restaurant,Same,2.0,0.2982830420029515,0.29828304052352905
pair_1505,NOT THE PLACE IT ONCE WAS,I hope one day Scooner or Later returns to what it once was.,Restaurant,Same,3.25,0.40387820444708145,0.40387821197509766
pair_1506,NOT THE PLACE IT ONCE WAS,"Untill this happens, my advice is to STAY AWAY.",Restaurant,Same,2.5,0.45674464055297215,0.4567446708679199
pair_1507,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,Very poor customer service.,Restaurant,Same,3.5,0.6962985379905644,0.6962986588478088
pair_1508,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,"In short, Schooner or Later couldn't have cared less about our being at their establishment.",Restaurant,Same,2.333333333,0.20728346397854802,0.20728345215320587
pair_1509,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,any further needs we may have had could not have been met since no one stopped by the table.,Restaurant,Same,2.666666667,0.2669104067240171,0.2669104039669037
pair_151,I can say that I am fully satisfied with the performance that the computer has supplied.,The machine now has 10 gigs of RAM and it works just fine.,Laptop,Same,2.666666667,0.7906158268456042,0.7906158566474915
pair_1510,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,"Even then, the order was not correct and we were still waiting for a couple items.",Restaurant,Same,2.333333333,0.35238817043589954,0.3523881435394287
pair_1511,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,"When the bill came, he only took the discount off the food and not the drinks.",Restaurant,Same,2.666666667,0.2840258725863254,0.2840258777141571
pair_1512,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,It was clear he didn’t really care.,Restaurant,Same,3.0,0.5108101671451176,0.510810136795044
pair_1513,"Perhaps now, Scooner or Later falls into the ""Dive"" category.",This is sad for what once was one of the best places you could ever eat.,Restaurant,Same,1.25,0.29484593781941193,0.29484593868255615
pair_1514,"Perhaps now, Scooner or Later falls into the ""Dive"" category.",I hope one day Scooner or Later returns to what it once was.,Restaurant,Same,2.666666667,0.6605190049888477,0.660519003868103
pair_1515,"Perhaps now, Scooner or Later falls into the ""Dive"" category.","Untill this happens, my advice is to STAY AWAY.",Restaurant,Same,2.25,0.2586956126709661,0.2586956024169922
pair_1516,This is sad for what once was one of the best places you could ever eat.,I hope one day Scooner or Later returns to what it once was.,Restaurant,Same,2.333333333,0.3000666246023507,0.30006664991378784
pair_1517,This is sad for what once was one of the best places you could ever eat.,"Untill this happens, my advice is to STAY AWAY.",Restaurant,Same,2.25,0.2718133814814374,0.27181339263916016
pair_1518,This is sad for what once was one of the best places you could ever eat.,COMPLETELY OVER RATED!,Restaurant,Same,2.0,0.569298841353885,0.5692988634109497
pair_1519,This is sad for what once was one of the best places you could ever eat.,Doesn't get any better than that.,Restaurant,Different,1.75,0.43424413549844587,0.4342441260814667
pair_152,I can say that I am fully satisfied with the performance that the computer has supplied.,I spend so much time waiting for it.,Laptop,Different,2.0,0.18714448108058312,0.18714448809623718
pair_1520,"Untill this happens, my advice is to STAY AWAY.",Doesn't get any better than that.,Restaurant,Different,1.0,0.34296689399761404,0.34296688437461853
pair_1521,Good food!,The food is great and they make a mean bloody mary.,Restaurant,Same,3.4,0.7229090102244529,0.7229089736938477
pair_1522,This is a great place to get a delicious meal.,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",Restaurant,Same,3.25,0.7539443781911946,0.7539442777633667
pair_1523,We never had to wait more than 5 minutes.,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,Restaurant,Different,1.333333333,0.024985767915771784,0.024985764175653458
pair_1524,We never had to wait more than 5 minutes.,The staff is pretty friendly.,Restaurant,Same,2.6,0.2168515862991084,0.2168515920639038
pair_1525,We never had to wait more than 5 minutes.,Very poor customer service.,Restaurant,Different,0.5,0.08919790498043123,0.08919791877269745
pair_1526,We never had to wait more than 5 minutes.,"In short, Schooner or Later couldn't have cared less about our being at their establishment.",Restaurant,Different,1.6666666669999999,0.29097019159520077,0.2909701466560364
pair_1527,We never had to wait more than 5 minutes.,"As part of a small party of four, our food was dropped off without comment;",Restaurant,Different,1.25,0.26882056155565304,0.268820583820343
pair_1528,We never had to wait more than 5 minutes.,any further needs we may have had could not have been met since no one stopped by the table.,Restaurant,Different,1.0,0.3158386254169524,0.31583860516548157
pair_1529,We never had to wait more than 5 minutes.,"Even then, the order was not correct and we were still waiting for a couple items.",Restaurant,Different,1.333333333,0.22059293367073307,0.2205929160118103
pair_153,I can say that I am fully satisfied with the performance that the computer has supplied.,It wakes in less than a second when I open the lid.,Laptop,Same,2.666666667,0.2636520995067595,0.26365208625793457
pair_1530,We never had to wait more than 5 minutes.,"When the bill came, he only took the discount off the food and not the drinks.",Restaurant,Different,2.0,0.25823425655999155,0.25823426246643066
pair_1531,We never had to wait more than 5 minutes.,It was clear he didn’t really care.,Restaurant,Different,0.75,0.032439518928814026,0.03243951126933098
pair_1532,The staff is pretty friendly.,What may be interesting to most is the worst sevice/attitude comes from the owners of this establishment.,Restaurant,Different,0.25,0.11713096951575241,0.11713096499443054
pair_1533,The staff is pretty friendly.,Very poor customer service.,Restaurant,Different,0.25,0.09331508306532565,0.09331509470939636
pair_1534,The staff is pretty friendly.,"In short, Schooner or Later couldn't have cared less about our being at their establishment.",Restaurant,Different,1.6,0.3143764506226583,0.3143764138221741
pair_1535,The staff is pretty friendly.,any further needs we may have had could not have been met since no one stopped by the table.,Restaurant,Different,1.333333333,0.21531749762141872,0.2153174877166748
pair_1536,The staff is pretty friendly.,"Even then, the order was not correct and we were still waiting for a couple items.",Restaurant,Different,0.75,0.037670911146798436,0.037670910358428955
pair_1537,The staff is pretty friendly.,"When the bill came, he only took the discount off the food and not the drinks.",Restaurant,Different,1.333333333,0.12119164089749568,0.12119164317846298
pair_1538,The staff is pretty friendly.,It was clear he didn’t really care.,Restaurant,Different,0.75,0.1043576734748306,0.10435765981674194
pair_1539,The onion rings are great!,I love breakfast here.,Restaurant,Same,2.5,0.6529081394912061,0.6529081463813782
pair_154,I can say that I am fully satisfied with the performance that the computer has supplied.,"Mine has been though hundreds of parties, weddings, quinces, anything involving performances, it can take it!",Laptop,Same,3.0,0.3383845314302405,0.33838456869125366
pair_1540,The onion rings are great!,"All their menu items are a hit, and they serve mimosas.",Restaurant,Same,2.25,0.44018471130951053,0.4401847720146179
pair_1541,They are not greasy or anything.,Great food with an awesome atmosphere!,Restaurant,Same,2.0,0.4662927640625325,0.4662928283214569
pair_1542,They are not greasy or anything.,The food is great and they make a mean bloody mary.,Restaurant,Same,2.5,0.39671699096157464,0.39671701192855835
pair_1543,They are not greasy or anything.,I love breakfast here.,Restaurant,Same,1.6666666669999999,0.4660232144561236,0.46602320671081543
